   5.0926000e-15   1.1837800e+02
   1.4122300e-02   1.8496000e-11
   5.7102600e-02   4.6542900e-12
   1.2987000e-01   2.0822000e-12
   2.3332000e-01   1.1792300e-12
   3.6830900e-01   7.6004800e-13
   5.3565600e-01   5.3168000e-13
   7.3613800e-01   3.9358200e-13
   9.7049100e-01   3.0369000e-13
   1.2394100e+00   2.4187900e-13
   1.5435300e+00   1.9753600e-13
   1.8834600e+00   1.6463000e-13
   2.2597400e+00   1.3952700e-13
   2.6728800e+00   1.1993100e-13
   3.1233200e+00   1.0433500e-13
   3.6114600e+00   9.1713000e-14
   4.1376400e+00   8.1350500e-14
   4.7021400e+00   7.2734800e-14
   5.3052000e+00   6.5491300e-14
   5.9469900e+00   5.9340900e-14
   6.6276200e+00   5.4072000e-14
   7.3471400e+00   4.9522300e-14
   8.1055700e+00   4.5565000e-14
   8.9028300e+00   4.2100500e-14
   9.7388000e+00   3.9048900e-14
   1.0613300e+01   3.6346400e-14
   1.1526100e+01   3.3940900e-14
   1.2476800e+01   3.1789500e-14
   1.3465200e+01   2.9857200e-14
   1.4490700e+01   2.8114500e-14
   1.5552900e+01   2.6536900e-14
   1.6651200e+01   2.5103700e-14
   1.7785000e+01   2.3797500e-14
   1.8953600e+01   2.2603300e-14
   2.0156400e+01   2.1508300e-14
   2.1392400e+01   2.0501400e-14
   2.2660800e+01   1.9573300e-14
   2.3960700e+01   1.8715500e-14
   2.5291100e+01   1.7921000e-14
   2.6651000e+01   1.7183400e-14
   2.8039300e+01   1.6497300e-14
   2.9454700e+01   1.5857700e-14
   3.0896200e+01   1.5260400e-14
   3.2362400e+01   1.4701500e-14
   3.3852000e+01   1.4177700e-14
   3.5363600e+01   1.3685900e-14
   3.6895900e+01   1.3223500e-14
   3.8447200e+01   1.2788100e-14
   4.0016200e+01   1.2377400e-14
   4.1601100e+01   1.1989500e-14
   4.3200500e+01   1.1622700e-14
   4.4812600e+01   1.1275400e-14
   4.6435700e+01   1.0946100e-14
   4.8068000e+01   1.0633500e-14
   4.9707900e+01   1.0336400e-14
   5.1353300e+01   1.0053700e-14
   5.3002600e+01   9.7844100e-15
   5.4653700e+01   9.5276700e-15
   5.6304800e+01   9.2826200e-15
   5.7953900e+01   9.0485000e-15
   5.9599000e+01   8.8246000e-15
   6.1238200e+01   8.6102800e-15
   6.2869400e+01   8.4049300e-15
   6.4490500e+01   8.2080200e-15
   6.6099600e+01   8.0190300e-15
   6.7694600e+01   7.8375100e-15
   6.9273300e+01   7.6630200e-15
   7.0833800e+01   7.4951500e-15
   7.2374000e+01   7.3335300e-15
   7.3891700e+01   7.1778100e-15
   7.5385000e+01   7.0276700e-15
   7.6851700e+01   6.8828100e-15
   7.8290000e+01   6.7429600e-15
   7.9697600e+01   6.6078400e-15
   8.1072800e+01   6.4771900e-15
   8.2413400e+01   6.3508000e-15
   8.3717500e+01   6.2284500e-15
   8.4983400e+01   6.1099300e-15
   8.6209000e+01   5.9950500e-15
   8.7392600e+01   5.8836300e-15
   8.8532400e+01   5.7755200e-15
   8.9626800e+01   5.6705500e-15
   9.0673900e+01   5.5685700e-15
   9.1672400e+01   5.4694600e-15
   9.2620500e+01   5.3730600e-15
   9.3516900e+01   5.2792600e-15
   9.4360100e+01   5.1879400e-15
   9.5148800e+01   5.0989800e-15
   9.5881800e+01   5.0123000e-15
   9.6558000e+01   4.9277800e-15
   9.7176200e+01   4.8453300e-15
   9.7735400e+01   4.7648800e-15
   9.8234900e+01   4.6863300e-15
   9.8673600e+01   4.6096200e-15
   9.9051000e+01   4.5346500e-15
   9.9366500e+01   4.4613600e-15
   9.9619500e+01   4.3896900e-15
   9.9809600e+01   4.3195700e-15
   9.9936500e+01   4.2509500e-15
   1.0000000e+02   4.1837600e-15
   1.0000000e+02   4.1179600e-15
   9.9936500e+01   4.0534800e-15
   9.9809600e+01   3.9902800e-15
   9.9619500e+01   3.9283000e-15
   9.9366500e+01   3.8675100e-15
   9.9051000e+01   3.8078400e-15
   9.8673600e+01   3.7492800e-15
   9.8234900e+01   3.6917700e-15
   9.7735400e+01   3.6352800e-15
   9.7176200e+01   3.5797700e-15
   9.6558000e+01   3.5252100e-15
   9.5881800e+01   3.4715600e-15
   9.5148800e+01   3.4187800e-15
   9.4360100e+01   3.3668600e-15
   9.3516900e+01   3.3157500e-15
   9.2620500e+01   3.2654400e-15
   9.1672400e+01   3.2158900e-15
   9.0673900e+01   3.1670800e-15
   8.9626800e+01   3.1189800e-15
   8.8532400e+01   3.0715600e-15
   8.7392600e+01   3.0248100e-15
   8.6209000e+01   2.9787000e-15
   8.4983400e+01   2.9332100e-15
   8.3717500e+01   2.8883300e-15
   8.2413400e+01   2.8440300e-15
   8.1072800e+01   2.8003000e-15
