   1.0755700e-15   1.2475900e+01
   1.6021200e-02   8.1781100e-13
   6.4702000e-02   1.9917400e-13
   1.4693600e-01   8.6208000e-14
   2.6357200e-01   4.7208900e-14
   4.1541200e-01   2.9404300e-14
   6.0321100e-01   1.9865700e-14
   8.2767200e-01   1.4194200e-14
   1.0894500e+00   1.0565000e-14
   1.3891400e+00   8.1122800e-15
   1.7272900e+00   6.3832500e-15
   2.1043900e+00   5.1227200e-15
   2.5208600e+00   4.1782400e-15
   2.9770900e+00   3.4543000e-15
   3.4733700e+00   2.8886900e-15
   4.0099700e+00   2.4394700e-15
   4.5870700e+00   2.0776400e-15
   5.2047900e+00   1.7825800e-15
   5.8632000e+00   1.5393500e-15
   6.5623000e+00   1.3369200e-15
   7.3020200e+00   1.1670100e-15
   8.0822200e+00   1.0233000e-15
   8.9027200e+00   9.0091500e-16
   9.7632400e+00   7.9604700e-16
   1.0663500e+01   7.0568100e-16
   1.1603000e+01   6.2741400e-16
   1.2581300e+01   5.5931100e-16
   1.3598000e+01   4.9979900e-16
   1.4652400e+01   4.4759400e-16
   1.5743800e+01   4.0163300e-16
   1.6871600e+01   3.6103800e-16
   1.8034900e+01   3.2507500e-16
   1.9232900e+01   2.9312700e-16
   2.0464800e+01   2.6467400e-16
   2.1729400e+01   2.3927500e-16
   2.3025900e+01   2.1655300e-16
   2.4353000e+01   1.9618700e-16
   2.5709700e+01   1.7789900e-16
   2.7094700e+01   1.6145100e-16
   2.8506800e+01   1.4663700e-16
   2.9944700e+01   1.3327500e-16
   3.1407100e+01   1.2121100e-16
   3.2892400e+01   1.1030500e-16
   3.4399200e+01   1.0043900e-16
   3.5926100e+01   9.1505400e-17
   3.7471500e+01   8.3411700e-17
   3.9033800e+01   7.6075000e-17
   4.0611400e+01   6.9422000e-17
   4.2202600e+01   6.3387600e-17
   4.3805700e+01   5.7913800e-17
   4.5418900e+01   5.2948600e-17
   4.7040600e+01   4.8445800e-17
   4.8668900e+01   4.4363800e-17
   5.0302000e+01   4.0665300e-17
   5.1938100e+01   3.7316700e-17
   5.3575300e+01   3.4287800e-17
   5.5211700e+01   3.1551300e-17
   5.6845500e+01   2.9082500e-17
   5.8474900e+01   2.6859100e-17
   6.0097700e+01   2.4860800e-17
   6.1712300e+01   2.3069100e-17
   6.3316600e+01   2.1467400e-17
   6.4908700e+01   2.0040300e-17
   6.6486800e+01   1.8774100e-17
   6.8049000e+01   1.7655900e-17
   6.9593300e+01   1.6674300e-17
   7.1117900e+01   1.5818500e-17
   7.2621000e+01   1.5078900e-17
   7.4100600e+01   1.4446600e-17
   7.5554900e+01   1.3913300e-17
   7.6982300e+01   1.3471500e-17
   7.8380800e+01   1.3114500e-17
   7.9748800e+01   1.2835600e-17
   8.1084500e+01   1.2597800e-17
   8.2386300e+01   1.2367300e-17
   8.3652600e+01   1.2143700e-17
   8.4881700e+01   1.1926900e-17
   8.6072000e+01   1.1716300e-17
   8.7222200e+01   1.1511800e-17
   8.8330600e+01   1.1313000e-17
   8.9396000e+01   1.1119800e-17
   9.0416900e+01   1.0931700e-17
   9.1392000e+01   1.0748600e-17
   9.2320100e+01   1.0570300e-17
   9.3200000e+01   1.0396600e-17
   9.4030600e+01   1.0227200e-17
   9.4810700e+01   1.0062000e-17
   9.5539500e+01   9.9007100e-18
   9.6215800e+01   9.7432900e-18
   9.6839000e+01   9.5895300e-18
   9.7408100e+01   9.4392900e-18
   9.7922400e+01   9.2924200e-18
   9.8381300e+01   9.1487900e-18
   9.8784100e+01   9.0082800e-18
   9.9130400e+01   8.8707700e-18
   9.9419600e+01   8.7361300e-18
   9.9651500e+01   8.6042600e-18
   9.9825600e+01   8.4750600e-18
   9.9941800e+01   8.3484100e-18
   1.0000000e+02   8.2242300e-18
   1.0000000e+02   8.1024200e-18
   9.9941800e+01   7.9828800e-18
   9.9825600e+01   7.8655400e-18
   9.9651500e+01   7.7503000e-18
   9.9419600e+01   7.6370900e-18
   9.9130400e+01   7.5258400e-18
   9.8784100e+01   7.4164700e-18
   9.8381300e+01   7.3089200e-18
   9.7922400e+01   7.2031200e-18
   9.7408100e+01   7.0990200e-18
   9.6839000e+01   6.9965500e-18
   9.6215800e+01   6.8956600e-18
   9.5539500e+01   6.7962900e-18
   9.4810700e+01   6.6984000e-18
   9.4030600e+01   6.6019200e-18
   9.3200000e+01   6.5068100e-18
   9.2320100e+01   6.4130200e-18
   9.1392000e+01   6.3205100e-18
   9.0416900e+01   6.2292400e-18
   8.9396000e+01   6.1391500e-18
   8.8330600e+01   6.0502300e-18
   8.7222200e+01   5.9624200e-18
   8.6072000e+01   5.8757000e-18
   8.4881700e+01   5.7900200e-18
   8.3652600e+01   5.7053600e-18
   8.2386300e+01   5.6216700e-18
   8.1084500e+01   5.5389400e-18
   7.9748800e+01   5.4571100e-18
   7.8380800e+01   5.3761500e-18
   7.6982300e+01   5.2960200e-18
   7.5554900e+01   5.2166800e-18
   7.4100600e+01   5.1381000e-18
   7.2621000e+01   5.0602500e-18
   7.1117900e+01   4.9830800e-18
   6.9593300e+01   4.9065600e-18
   6.8049000e+01   4.8306500e-18
   6.6486800e+01   4.7552900e-18
   6.4908700e+01   4.6804400e-18
   6.3316600e+01   4.6060900e-18
   6.1712300e+01   4.5322300e-18
   6.0097700e+01   4.4588500e-18
   5.8474900e+01   4.3859600e-18
   5.6845500e+01   4.3135200e-18
   5.5211700e+01   4.2415300e-18
   5.3575300e+01   4.1699600e-18
   5.1938100e+01   4.0988000e-18
   5.0302000e+01   4.0280500e-18
   4.8668900e+01   3.9577200e-18
   4.7040600e+01   3.8877900e-18
   4.5418900e+01   3.8182300e-18
   4.3805700e+01   3.7490700e-18
   4.2202600e+01   3.6802800e-18
   4.0611400e+01   3.6118500e-18
   3.9033800e+01   3.5437300e-18
   3.7471500e+01   3.4759300e-18
   3.5926100e+01   3.4084400e-18
   3.4399200e+01   3.3412700e-18
   3.2892400e+01   3.2744000e-18
   3.1407100e+01   3.2078100e-18
   2.9944700e+01   3.1414300e-18
   2.8506800e+01   3.0752100e-18
   2.7094700e+01   3.0090900e-18
   2.5709700e+01   2.9430100e-18
   2.4353000e+01   2.8769100e-18
   2.3025900e+01   2.8107600e-18
   2.1729400e+01   2.7445000e-18
   2.0464800e+01   2.6780600e-18
   1.9232900e+01   2.6113400e-18
   1.8034900e+01   2.5441300e-18
   1.6871600e+01   2.4762900e-18
   1.5743800e+01   2.4078900e-18
   1.4652400e+01   2.3389800e-18
   1.3598000e+01   2.2696100e-18
   1.2581300e+01   2.1997800e-18
   1.1603000e+01   2.1295100e-18
   1.0663500e+01   2.0588300e-18
   9.7632400e+00   1.9877100e-18
   8.9027200e+00   1.9161000e-18
   8.0822200e+00   1.8440400e-18
   7.3020200e+00   1.7716200e-18
   6.5623000e+00   1.6988700e-18
   5.8632000e+00   1.6259200e-18
   5.2047900e+00   1.5528000e-18
   4.5870700e+00   1.4793300e-18
   4.0099700e+00   1.4051500e-18
   3.4733700e+00   1.3300900e-18
   2.9770900e+00   1.2543700e-18
   2.5208600e+00   1.1782300e-18
   2.1043900e+00   1.1016900e-18
   1.7272900e+00   1.0248300e-18
   1.3891400e+00   9.4767200e-19
   1.0894500e+00   8.7046500e-19
   8.2767200e-01   7.9298100e-19
   6.0321100e-01   7.1361800e-19
   4.1541200e-01   6.3123300e-19
   2.6357200e-01   5.4527400e-19
   1.4693600e-01   4.5844700e-19
   6.4702000e-02   3.7914600e-19
   1.6021200e-02   3.2076600e-19
   2.3865300e-31   3.2076600e-19
